a(0),v(0),t(0),z_trans(0),z(0),dc(0),likelihood,penalty,bic
0.7963517185499697,1.102505047443697,0.15286477135451115,-0.8179528467215275,0.30619838642174035,2.348190822040078,-614.3748794468142,30.45104289140296,644.8259223382172
0.7723739287991191,2.98175945703176,0.18588972601837803,-0.6080464924628574,0.35250494807978444,1.9984404306823054,-308.14515630159195,26.292159808043287,334.4373161096352
0.7759493347917096,3.3480814627574746,0.20697532074691233,-0.7624455151712631,0.3181155540359942,1.5157211408494102,-542.5143719875329,30.45104289140296,572.9654148789358
0.8340033743030517,3.887943042552082,0.18787854371217513,-0.8104452217180761,0.3077956297644409,2.377386798256298,-521.9803346455284,30.45104289140296,552.4313775369313
0.5522553852172317,1.702953684085383,0.23789511213738831,-0.12266458008272198,0.46937224897655744,1.9637502424746183,-639.3934823763755,30.45104289140296,669.8445252677784
0.6022711024752415,3.5216890952875985,0.20515442586586816,-0.11752965370625144,0.47065136206322133,1.0144009914147707,-546.2748819993409,30.45104289140296,576.7259248907438
0.7917395415752999,2.857082445079969,0.18202919590593075,-0.5594490468814614,0.3636749492203125,2.2695499522223774,-545.1143934007481,30.45104289140296,575.565436292151
0.976667975661143,4.6346453597797606,0.19621757375607812,-1.3327218120554867,0.20870950198096658,3.0246748055903168,-529.396802458167,30.45104289140296,559.84784534957
0.8348081610557936,5.239137227701775,0.22161604078044708,-0.5927228338019725,0.35601035396208586,2.461936238306029,-488.2908917764517,30.45104289140296,518.7419346678547
0.855113039781377,3.9117403379427196,0.20608178157587423,-0.34885541862665626,0.4136600065738589,1.497575099002099,-499.8412202640361,30.45104289140296,530.2922631554391
0.761928597985267,2.9661478668412595,0.20916233154591626,-1.249705713936563,0.2227510853087798,2.352484571485828,-560.7449955075203,30.45104289140296,591.1960383989233
0.7711193752551841,2.528660938994787,0.19231836330250315,0.011611816629007945,0.502902921539546,1.8076846519099843,-592.8796182061797,30.45104289140296,623.3306610975826
0.740448493480959,2.5322029607111,0.20565178380789748,0.00641829207561243,0.5016045675106308,1.4719120893755078,-574.0652580579915,30.45104289140296,604.5163009493945
0.8040287919328855,3.0562678974200805,0.1834647715613512,-0.21098808196753802,0.4474477860886825,1.5174641517954428,-552.6150736631766,30.45104289140296,583.0661165545796
0.7134841195000092,4.112011706982121,0.2110633353696556,-0.9160322267149975,0.28576704479145637,2.1596750173694437,-541.0912250066106,30.45104289140296,571.5422678980135
0.7128919080885431,3.4164814734413764,0.21712854538195206,-0.8260359064497672,0.3044839087400444,1.797754262892296,-519.9432103455107,30.45104289140296,550.3942532369136
0.6788100745288573,4.090614512175597,0.24007423516375584,-1.0893365959856287,0.2517432222778325,1.738082786514036,-509.8852396778624,30.45104289140296,540.3362825692653
0.6709655453337963,2.725847411402743,0.22304362411899065,-0.4514104175979349,0.389025479005947,1.4442371103801621,-573.9610406762944,30.45104289140296,604.4120835676973
0.7091373424581805,5.1053715993848385,0.22363201856748038,-0.3803107769380372,0.4060519436345451,2.533152378402732,-508.4426346532334,30.45104289140296,538.8936775446364
0.9791778301398049,3.4954440091113996,0.15627299008014903,-0.6865485906530753,0.33480129573319406,1.839811644179667,-504.10043830347826,30.45104289140296,534.5514811948813
0.7375891177371245,2.88911445396247,0.21564240679980393,-0.672030835182586,0.3380422520797808,1.8461204887470255,-569.1808571117032,30.45104289140296,599.6319000031061
0.638701588932776,3.794811732988392,0.2306214587284158,0.037606613095091744,0.5094005454006852,0.33746118156080523,-511.6169663674604,30.45104289140296,542.0680092588634
0.8993017279484044,2.522705917330702,0.17134906629277039,-0.6583602692262592,0.34110805045480563,2.43904167619255,-678.2329065751226,30.45104289140296,708.6839494665255
0.7198450264101834,1.8396800751304923,0.20059296081715014,-0.8749029467589121,0.2942351259157968,2.47591095523856,-597.8205765996454,30.45104289140296,628.2716194910483
2.270211656152177,17.82380217775863,0.14109700393420177,-2.228175348756978,0.09724871199615925,-3.1118816496812016,-448.5466040663789,30.45104289140296,478.99764695778185
0.7152928726085759,1.7960367700946216,0.19433963712747565,-0.6211300922352606,0.3495244732428172,2.4098010386189372,-615.4746866183958,30.45104289140296,645.9257295097988
2.7067678680682166,-0.3842611931536087,0.017065869535587832,-3.34380550053265,0.034098597705975106,10.293270033028978,-619.4396386923936,30.45104289140296,649.8906815837965
