a(1),v(1),t(1),z_trans(1),z(1),dc(1),likelihood,penalty,bic
2.0999762757038214,0.1947677638435474,6.517561530435133e-06,-2.882064772705512,0.05304732027658889,7.301645065334628,-624.7274294795952,30.45104289140296,655.1784723709982
0.7472058671682976,2.124417977824884,0.17600552068888348,-0.9752304223453644,0.2738391965706666,2.134753381786346,-584.4069730109217,30.45104289140296,614.8580159023246
0.7879187788119068,1.9456361448993402,0.16339708629908226,-0.6690108393081277,0.33871836579531517,1.6819107125302686,-602.2724454043337,30.45104289140296,632.7234882957366
1.8898028721581428,19.46248394373794,0.15385015941722635,-2.655461918929198,0.06565316403442467,-4.925741347676872,-470.8271784333056,30.45104289140296,501.27822132470857
0.7861414174017229,1.9474201908766557,0.15590123093533828,-0.6932910465055768,0.33330136388980053,2.2374100431369266,-604.7519898328258,30.45104289140296,635.2030327242287
0.9625796101053348,2.188915360993589,0.10986646943118376,-0.6050775595501588,0.35318288916930624,2.0484599517554214,-610.0149659959842,30.45104289140296,640.4660088873871
0.6603486821829567,2.9292480769455036,0.2196112712771203,-0.7780517460500643,0.3147399312131089,1.8750045814133902,-549.4882042818771,30.45104289140296,579.93924717328
0.8801303463240727,3.427091679447838,0.17598785968616976,-0.5897076576797903,0.35670193401971706,2.4001323229238447,-544.5669715061947,30.45104289140296,575.0180143975977
0.6460306141254385,6.4774970341912645,0.21566857053957766,-0.6292106121567608,0.34768955064314055,-0.42388928116356656,-478.5032939601477,30.45104289140296,508.95433685155064
0.9014757454232121,2.87458080210197,0.18601957157450869,-0.6730699278088824,0.3378097737915869,1.9516669053378302,-570.9860288176827,30.45104289140296,601.4370717090857
0.8526102304057228,3.3021291221618445,0.20641419314371734,-1.0884097336370702,0.25191785418543877,2.4655752944210816,-554.7191104128977,30.45104289140296,585.1701533043007
0.6554465366351997,2.41930381947651,0.18787207337935385,0.14265955339203468,0.5356045242942422,1.2641661704755645,-605.7100941815386,30.45104289140296,636.1611370729415
0.700091430180798,3.5052575440652385,0.20059977589443453,-0.37711033755149903,0.4068240371339315,0.8393643942630153,-533.495566484503,30.45104289140296,563.946609375906
0.7142651036469523,3.956681568361639,0.21151252248121669,-0.34408817022376953,0.41481675470265644,1.5503681907769513,-503.7931183426392,30.45104289140296,534.2441612340422
0.6576065057925423,2.980171005771294,0.20407119118233977,-0.18638060583174582,0.45353926577651826,1.5511710041999467,-597.0310143193824,30.45104289140296,627.4820572107853
0.7411854816085797,3.341767519366663,0.20852500236321475,-0.8666053617370235,0.29596114621759034,1.9570430886754737,-548.7745072181476,30.45104289140296,579.2255501095506
0.6654156826850113,4.215399582596224,0.2324176556097425,-0.906937818151915,0.28762686285366096,1.2934735311433363,-488.69360741325255,30.45104289140296,519.1446503046556
0.6974964861672249,2.9459225250009053,0.19685563669387116,-0.9158458824617298,0.2858050799621112,1.952367801580555,-538.6365096749847,30.45104289140296,569.0875525663877
2.408379830821777,4.220086686046575,0.21935963287780888,2.1209930784915385,0.8929269132552193,0.719089556749962,-524.4108603887515,30.45104289140296,554.8619032801545
0.8565886308236861,2.0787980250355216,0.13751913762606588,0.042334707784467344,0.5105820965329709,1.7220774129396257,-590.9914673673009,30.45104289140296,621.4425102587038
0.6342893316829641,0.9241140256056122,0.1659055214278315,-1.1715606706419635,0.23657300158101693,0.8597710645885569,-480.2209426554074,30.45104289140296,510.67198554681033
0.8467521482748258,4.535022946706421,0.21885052727000975,-0.8421629852529606,0.3010794299540258,2.502948950554661,-510.5543629633081,30.45104289140296,541.0054058547111
0.7585583264061808,2.4793100765155875,0.17064594666227403,-0.21102203416009238,0.44743939182248726,1.4604510218446762,-582.1768779388196,30.45104289140296,612.6279208302226
2.0503518901588387,0.05707588000081927,5.348584301624101e-05,-2.692951283236561,0.06339056819414962,7.457817394994592,-625.6654035321234,30.45104289140296,656.1164464235263
0.7376106120211631,4.034552062166565,0.2087376064911584,-0.4788393563565402,0.38252623175538436,2.4192712888763968,-560.353183055966,30.45104289140296,590.804225947369
0.8678571825821538,1.664245322872867,0.1403276853265244,-0.8459440624052583,0.3002843745299087,2.010552134419355,-600.5667659910471,30.45104289140296,631.01780888245
0.7508299652131829,2.9217257066214257,0.19736090151493618,-0.6189811992193035,0.3500131972048544,2.2369671563201714,-539.1979937510824,30.45104289140296,569.6490366424854
