a(0),v(0),t(0),z_trans(0),z(0),dc(0),likelihood,penalty,bic
0.8575486576455,1.4596845567576116,0.1398141656641558,-0.37367710163811807,0.4076528038861892,1.732216812101382,-627.1847358218478,30.45104289140296,657.6357787132507
0.7813481844790002,2.669814961755553,0.18467471572779443,-0.5250010357045217,0.3716835698314562,1.9653082431573938,-579.1927272077236,30.45104289140296,609.6437700991265
0.8064262882667353,3.4949449326447737,0.1881640071431367,-1.3585394434040707,0.20447778354273555,2.0628582429185824,-504.4447018757537,30.45104289140296,534.8957447671567
0.7501562317460753,5.040703116405524,0.20281560437999444,-0.8424613440104105,0.3010166498660925,2.3602422842963633,-470.43329556418064,30.45104289140296,500.8843384555836
0.6142993009807367,2.0416174281725517,0.21870985916226499,-0.13692793790719576,0.46582140079728007,1.0702172900760882,-595.3789697670363,30.45104289140296,625.8300126584393
0.8206776241403901,1.5891591034231753,0.13051580929314543,-0.5249547324021049,0.3716943833325125,2.679995220445215,-627.9661811103364,30.45104289140296,658.4172240017393
0.6636458790732148,2.6327282504295186,0.19382801442844255,-0.12207712084559573,0.46951856534273395,1.4140389290570115,-554.3057525708736,30.45104289140296,584.7567954622765
0.6419645078363536,3.3322933223201767,0.21053035935747064,-0.2302481819279123,0.4426909141605627,1.3564714733623604,-535.7094824877746,30.45104289140296,566.1605253791776
0.6862542347670134,5.040653368800869,0.21095183733342338,-0.8682088423647752,0.2956271412805475,2.548484914982866,-491.8221852287939,30.45104289140296,522.2732281201969
0.9034162605695201,3.669551197335851,0.1874183995835444,-0.5013627573654987,0.3772204692436328,1.949853692987305,-500.1305988992578,30.45104289140296,530.5816417906608
0.667533193136881,3.4645848604583662,0.22653159007815443,-0.7030010462773622,0.3311471934069199,2.1926479870557976,-549.1466670989736,30.45104289140296,579.5977099903765
0.8162521074881062,2.6376813782938164,0.16778955840024262,-0.5956421865338966,0.3553413244784227,2.2616725608461334,-574.2737672374187,30.45104289140296,604.7248101288217
0.6948241663864362,2.5423498312121464,0.18699130604383307,-0.23291812890266195,0.44203229757498474,1.4813677551078843,-565.521042417764,30.45104289140296,595.9720853091669
0.7213887995312179,4.16595664840761,0.20412424302212712,-0.23476038311594166,0.4415779731110891,1.8394994421305022,-563.1832880118181,30.45104289140296,593.6343309032211
0.6978600694576622,3.7512808600609904,0.22123864907751886,-0.15532591558675646,0.4612464043480261,1.5657760793114228,-540.1503561143444,30.45104289140296,570.6013990057473
0.8069833279682499,3.9653424253543426,0.2165607641691302,-0.7916297451396799,0.3118188386995028,2.1201476071124534,-505.6814834413716,30.45104289140296,536.1325263327745
0.6642628444708607,3.28369997309542,0.23044756857689747,-0.8630775324078264,0.29669676221879043,1.8517209853011698,-531.5117346588356,30.45104289140296,561.9627775502386
0.8643478723821666,3.4694736586422907,0.18144191829512132,-1.0947886494011183,0.2507176174658311,2.4997005631246316,-547.5054024943067,30.45104289140296,577.9564453857097
0.6231585622579867,3.914436798844703,0.22558799665073567,-0.13243818291224077,0.46693876430550624,1.874679116889999,-531.7421410919751,30.45104289140296,562.193183983378
0.8807992812431797,2.648410507657708,0.14166455264847855,-0.37430943869236355,0.40750012111688394,1.8105487810064433,-579.6697287167302,30.45104289140296,610.1207716081332
0.6630462606402803,2.6878420335444395,0.21667472018722683,-0.5224685032031857,0.3722751964821284,1.0789550765402434,-560.2105526319433,30.45104289140296,590.6615955233463
0.7181483744245385,3.650686796548732,0.20698158464398012,-0.42761598896300745,0.3946957548457248,1.9282293173965048,-527.5978721608788,30.45104289140296,558.0489150522817
0.8726122076582495,2.9860854553424927,0.174271813968742,-0.6279685798836695,0.3479712987226122,2.304764140509833,-612.7971847333291,30.45104289140296,643.2482276247321
0.6241072213420763,3.7662922376579724,0.23140855511565273,-0.49046141079208905,0.37978487709107417,2.118264825501346,-547.5958945806279,30.45104289140296,578.0469374720309
0.7014180151394915,4.442651422148638,0.21180296937901189,0.21492144354996998,0.5535244891743416,1.2626522239339084,-518.7202052824183,30.45104289140296,549.1712481738213
0.7140156066228242,3.6280008795195178,0.22795856635748682,-0.3949564304728397,0.40252471253738625,1.8152266379738942,-558.9146712882239,30.45104289140296,589.3657141796268
2.5617928074888336,-0.32413603516096695,0.020015152570510324,-3.238054209482694,0.03775852300836443,10.933553827752386,-624.663094538445,30.45104289140296,655.1141374298479
